species,region,hemilineage,cell_type_source,cell_type,neurotransmitter_verified_source,neurotransmitter_verified_evidence,neurotransmitter_verified_confidence,acetylcholine,glutamate,gaba,glycine,dopamine,serotonin,octopamine,tyramine,histamine,nitric_oxide
adult_drosophila_melanogaster,central_brain,MD0__prim,,OA-VUMa5,"Busch et al., 2009","immuno, intersection",5,0,0,0,0,0,0,1,0,0,0
adult_drosophila_melanogaster,central_brain,MD0__prim,,OA-VUMa6,"Busch et al., 2009","immuno, intersection",5,0,0,0,0,0,0,1,0,0,0
adult_drosophila_melanogaster,central_brain,MX0__prim,,OA-VUMa7,"Busch et al., 2009","immuno, intersection",5,0,0,0,0,0,0,1,0,0,0
adult_drosophila_melanogaster,central_brain,MX0__prim,,OA-VUMa8,"Busch et al., 2009","immuno, intersection",5,0,0,0,0,0,0,1,0,0,0
adult_drosophila_melanogaster,central_brain,PBp1,,P1-9,"Busch et al., 2009",immuno,5,0,0,0,0,0,0,1,0,0,0
adult_drosophila_melanogaster,central_brain,putative_primary,,PLP244,"Busch et al., 2009",immuno,5,0,0,0,0,0,0,1,0,0,0
adult_drosophila_melanogaster,central_brain,0,,ORN_D,"Carlsson et al., 2010",immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,0,,ORN_DA1,"Carlsson et al., 2010",immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,0,,ORN_DA2,"Carlsson et al., 2010",immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,0,,ORN_DA3,"Carlsson et al., 2010",immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,0,,ORN_DA4l,"Carlsson et al., 2010",immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,0,,ORN_DA4m,"Carlsson et al., 2010",immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,0,,ORN_DC1,"Carlsson et al., 2010",immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,0,,ORN_DC2,"Carlsson et al., 2010",immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,0,,ORN_DC3,"Carlsson et al., 2010",immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,0,,ORN_DC4,"Carlsson et al., 2010",immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,0,,ORN_DL1,"Carlsson et al., 2010",immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,0,,ORN_DL2d,"Carlsson et al., 2010",immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,0,,ORN_DL2v,"Carlsson et al., 2010",immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,0,,ORN_DL3,"Carlsson et al., 2010",immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,0,,ORN_DL4,"Carlsson et al., 2010",immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,0,,ORN_DL5,"Carlsson et al., 2010",immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,0,,ORN_DM1,"Carlsson et al., 2010",immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,0,,ORN_DM2,"Carlsson et al., 2010",immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,0,,ORN_DM3,"Carlsson et al., 2010",immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,0,,ORN_DM4,"Carlsson et al., 2010",immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,0,,ORN_DM5,"Carlsson et al., 2010",immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,0,,ORN_DM6,"Carlsson et al., 2010",immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,0,,ORN_DP1l,"Carlsson et al., 2010",immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,0,,ORN_DP1m,"Carlsson et al., 2010",immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,0,,ORN_V,"Carlsson et al., 2010",immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,0,,ORN_VA1d,"Carlsson et al., 2010",immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,0,,ORN_VA1v,"Carlsson et al., 2010",immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,0,,ORN_VA2,"Carlsson et al., 2010",immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,0,,ORN_VA3,"Carlsson et al., 2010",immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,0,,ORN_VA4,"Carlsson et al., 2010",immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,0,,ORN_VA5,"Carlsson et al., 2010",immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,0,,ORN_VA6,"Carlsson et al., 2010",immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,0,,ORN_VA7l,"Carlsson et al., 2010",immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,0,,ORN_VA7m,"Carlsson et al., 2010",immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,0,,ORN_VC1,"Carlsson et al., 2010",immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,0,,ORN_VC2,"Carlsson et al., 2010",immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,0,,ORN_VC3,"Carlsson et al., 2010",immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,0,,ORN_VC3l,"Carlsson et al., 2010",immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,0,,ORN_VC3m,"Carlsson et al., 2010",immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,0,,ORN_VC4,"Carlsson et al., 2010",immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,0,,ORN_VC5,"Carlsson et al., 2010",immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,0,,ORN_VL1,"Carlsson et al., 2010",immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,0,,ORN_VL2a,"Carlsson et al., 2010",immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,0,,ORN_VL2p,"Carlsson et al., 2010",immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,0,,ORN_VM1,"Carlsson et al., 2010",immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,0,,ORN_VM2,"Carlsson et al., 2010",immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,0,,ORN_VM3,"Carlsson et al., 2010",immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,0,,ORN_VM4,"Carlsson et al., 2010",immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,0,,ORN_VM5d,"Carlsson et al., 2010",immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,0,,ORN_VM5v,"Carlsson et al., 2010",immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,0,,ORN_VM6l,"Carlsson et al., 2010",immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,0,,ORN_VM6m,"Carlsson et al., 2010",immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,0,,ORN_VM6v,"Carlsson et al., 2010",immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,0,,ORN_VM7d,"Carlsson et al., 2010",immuno,5,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,0,,ORN_VM7v,"Carlsson et al., 2010",immuno,5,1,0,0,0,0,0,0,0,0,0
larval_drosophila_melanogaster,cns,unpublished,,A18b_a2l,"Carreira-Rosario, Arzan Zarin, Clark et al. 2018",0,4,1,0,0,0,0,0,0,0,0,0
larval_drosophila_melanogaster,cns,unpublished,,A18b_a2r,"Carreira-Rosario, Arzan Zarin, Clark et al. 2018",0,4,1,0,0,0,0,0,0,0,0,0
larval_drosophila_melanogaster,cns,unpublished,,A27h_a4l,"Carreira-Rosario, Arzan Zarin, Clark et al. 2018",0,4,1,0,0,0,0,0,0,0,0,0
larval_drosophila_melanogaster,cns,unpublished,,A27h_a5r,"Carreira-Rosario, Arzan Zarin, Clark et al. 2018",0,4,1,0,0,0,0,0,0,0,0,0
larval_drosophila_melanogaster,cns,unpublished,,A27h_a6l,"Carreira-Rosario, Arzan Zarin, Clark et al. 2018",0,4,1,0,0,0,0,0,0,0,0,0
larval_drosophila_melanogaster,cns,unpublished,,A27h_a6r,"Carreira-Rosario, Arzan Zarin, Clark et al. 2018",0,4,1,0,0,0,0,0,0,0,0,0
larval_drosophila_melanogaster,cns,unpublished,,A27h_a7l,"Carreira-Rosario, Arzan Zarin, Clark et al. 2018",0,4,1,0,0,0,0,0,0,0,0,0
larval_drosophila_melanogaster,cns,unpublished,,A27h_a7r,"Carreira-Rosario, Arzan Zarin, Clark et al. 2018",0,4,1,0,0,0,0,0,0,0,0,0
larval_drosophila_melanogaster,cns,unpublished,,A27h?_t3l,"Carreira-Rosario, Arzan Zarin, Clark et al. 2018",0,2,1,0,0,0,0,0,0,0,0,0
larval_drosophila_melanogaster,cns,unpublished,,A27l_a2l,"Carreira-Rosario, Arzan Zarin, Clark et al. 2018",0,4,0,0,1,0,0,0,0,0,0,0
larval_drosophila_melanogaster,cns,unpublished,,A27l_a2r,"Carreira-Rosario, Arzan Zarin, Clark et al. 2018",0,4,0,0,1,0,0,0,0,0,0,0
larval_drosophila_melanogaster,cns,unpublished,,A27l_a3l,"Carreira-Rosario, Arzan Zarin, Clark et al. 2018",0,4,0,0,1,0,0,0,0,0,0,0
larval_drosophila_melanogaster,cns,unpublished,,A27l_a3r,"Carreira-Rosario, Arzan Zarin, Clark et al. 2018",0,4,0,0,1,0,0,0,0,0,0,0
larval_drosophila_melanogaster,cns,unpublished,,SEZ-DN1_left,"Carreira-Rosario, Arzan Zarin, Clark et al. 2018",0,4,0,0,1,0,0,0,0,0,0,0
larval_drosophila_melanogaster,cns,unpublished,,SEZ-DN1_right,"Carreira-Rosario, Arzan Zarin, Clark et al. 2018",0,4,0,0,1,0,0,0,0,0,0,0
larval_drosophila_melanogaster,cns,unpublished,,A27k_a1l,"Carreira-Rosario, Arzan Zarin, Clark et al. 2018, Fushiki et al. 2016, Burgos et al 2018",0,4,1,0,0,0,0,0,0,0,0,0
larval_drosophila_melanogaster,cns,unpublished,,A27k_a1r,"Carreira-Rosario, Arzan Zarin, Clark et al. 2018, Fushiki et al. 2016, Burgos et al 2018",0,4,1,0,0,0,0,0,0,0,0,0
larval_drosophila_melanogaster,cns,unpublished,,A18b_a1l,"Carreira-Rosario, Arzan Zarin, Clark et al. 2018, Zarin, Mark et al. 2019",0,4,1,0,0,0,0,0,0,0,0,0
larval_drosophila_melanogaster,cns,unpublished,,A18b_a1r,"Carreira-Rosario, Arzan Zarin, Clark et al. 2018, Zarin, Mark et al. 2019",0,4,1,0,0,0,0,0,0,0,0,0
larval_drosophila_melanogaster,cns,unpublished,,A27l_a1l,"Carreira-Rosario, Arzan Zarin, Clark et al. 2018, Zarin, Mark et al. 2019",0,4,0,0,1,0,0,0,0,0,0,0
larval_drosophila_melanogaster,cns,unpublished,,A27l_a1r,"Carreira-Rosario, Arzan Zarin, Clark et al. 2018, Zarin, Mark et al. 2019",0,4,0,0,1,0,0,0,0,0,0,0
larval_drosophila_melanogaster,cns,unpublished,,A27k_a2l,"Carreira-Rosario, Arzan Zarin, Clark et al. 2018, Zwart et al. 2016, Zarin, Mark et al. 2019, Fushiki et al. 2016",0,4,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,neck_connective,putative_primary,,DNc01,"Cavanaugh et al., 2016",RNA-seq,2,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,neck_connective,putative_primary,,DNc02,"Cavanaugh et al., 2016",RNA-seq,2,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,neck_connective,putative_primary,,SIFa,"Cavanaugh et al., 2016",RNA-seq,2,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,neck_connective,27X,,AN27X004,Cheong et al. 2024,immuno,5,0,0,0,0,0,0,0,0,1,0
adult_drosophila_melanogaster,neck_connective,27X,,AN27X008,Cheong et al. 2024,immuno,5,0,0,0,0,0,0,0,0,1,0
adult_drosophila_melanogaster,neck_connective,PSp2,,CL324,"Cheong et al., 2023",EASI-FISH,4,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,neck_connective,DM6_central2,,CL334,"Cheong et al., 2023",EASI-FISH,4,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,neck_connective,WEDd1,,DNa01,"Cheong et al., 2023",EASI-FISH,4,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,neck_connective,WEDd1,,DNa02,"Cheong et al., 2023",EASI-FISH,4,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,neck_connective,WEDd1,,DNa04,"Cheong et al., 2023",EASI-FISH,4,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,neck_connective,WEDd1,,DNa08,"Cheong et al., 2023",EASI-FISH,4,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,neck_connective,WEDd1,,DNa10,"Cheong et al., 2023",EASI-FISH,4,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,neck_connective,putative_primary,,DNb01,"Cheong et al., 2023",EASI-FISH,4,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,neck_connective,putative_primary,,DNb02,"Cheong et al., 2023",EASI-FISH,4,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,neck_connective,putative_primary,,DNb04,"Cheong et al., 2023",EASI-FISH,4,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,neck_connective,putative_primary,,DNb05,"Cheong et al., 2023",EASI-FISH,4,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,neck_connective,putative_primary,,DNb09,"Cheong et al., 2023",EASI-FISH,4,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,neck_connective,putative_primary,,DNd02,"Cheong et al., 2023",EASI-FISH,3,0,1,0,0,0,0,0,1,0,0
adult_drosophila_melanogaster,neck_connective,putative_primary,,DNd03,"Cheong et al., 2023",EASI-FISH,3,0,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,neck_connective,LB12,,DNg02_a,"Cheong et al., 2023",EASI-FISH,4,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,neck_connective,LB12,,DNg02_b,"Cheong et al., 2023",EASI-FISH,4,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,neck_connective,LB12,,DNg02_c,"Cheong et al., 2023",EASI-FISH,4,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,neck_connective,LB12,,DNg02_d,"Cheong et al., 2023",EASI-FISH,4,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,neck_connective,LB12,,DNg02_e,"Cheong et al., 2023",EASI-FISH,4,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,neck_connective,LB12,,DNg02_f,"Cheong et al., 2023",EASI-FISH,4,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,neck_connective,LB12,,DNg02_g,"Cheong et al., 2023",EASI-FISH,4,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,neck_connective,LB12,,DNg02_h,"Cheong et al., 2023",EASI-FISH,4,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,neck_connective,LB7,,DNg09,"Cheong et al., 2023",EASI-FISH,4,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,neck_connective,MX12__prim,,DNg13,"Cheong et al., 2023",EASI-FISH,4,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,neck_connective,putative_primary,,DNg14,"Cheong et al., 2023",EASI-FISH,4,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,neck_connective,putative_primary,,DNg27,"Cheong et al., 2023",EASI-FISH,3,1,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,neck_connective,MX7__prim,,DNg29,"Cheong et al., 2023",EASI-FISH,4,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,neck_connective,putative_primary,,DNg34,"Cheong et al., 2023",EASI-FISH,4,0,1,0,0,0,0,1,0,0,0
adult_drosophila_melanogaster,neck_connective,putative_primary,,DNg37,"Cheong et al., 2023",EASI-FISH,4,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,neck_connective,MX3,,DNg40,"Cheong et al., 2023",EASI-FISH,4,1,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,neck_connective,SMPpv2_ventral,,DNp02,"Cheong et al., 2023",EASI-FISH,4,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,neck_connective,putative_primary,,DNp03,"Cheong et al., 2023",EASI-FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,neck_connective,SMPpv2_ventral,,DNp04,"Cheong et al., 2023",EASI-FISH,4,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,neck_connective,putative_primary,,DNp05,"Cheong et al., 2023",EASI-FISH,4,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,neck_connective,SMPpv2_ventral,,DNp06,"Cheong et al., 2023",EASI-FISH,4,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,neck_connective,putative_primary,,DNp07,"Cheong et al., 2023",EASI-FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,neck_connective,PSp3,,DNp08,"Cheong et al., 2023",EASI-FISH,4,1,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,neck_connective,SMPpv2_ventral,,DNp09,"Cheong et al., 2023",EASI-FISH,4,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,neck_connective,putative_primary,,DNp10,"Cheong et al., 2023",EASI-FISH,4,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,neck_connective,DM6_central2,,DNp101,"Cheong et al., 2023",EASI-FISH,4,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,neck_connective,PSp2,,DNp102,"Cheong et al., 2023",EASI-FISH,4,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,neck_connective,putative_primary,,DNp103,"Cheong et al., 2023",EASI-FISH,4,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,neck_connective,PSp2,,DNp104,"Cheong et al., 2023",EASI-FISH,4,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,neck_connective,putative_primary,,DNp11,"Cheong et al., 2023",EASI-FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,neck_connective,putative_primary,,DNp18,"Cheong et al., 2023",EASI-FISH,4,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,neck_connective,putative_primary,,DNp20,"Cheong et al., 2023",EASI-FISH,4,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,neck_connective,putative_primary,,DNp24,"Cheong et al., 2023",EASI-FISH,4,0,0,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,neck_connective,DM2_central,,DNp25,"Cheong et al., 2023",EASI-FISH,4,1,0,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,neck_connective,0,,DNp27,"Cheong et al., 2023",EASI-FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,neck_connective,putative_primary,,DNp28,"Cheong et al., 2023",EASI-FISH,3,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,neck_connective,PSp3,,DNpe022,"Cheong et al., 2023",EASI-FISH,4,1,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,neck_connective,MX12__prim,,hb1696530677,"Cheong et al., 2023",EASI-FISH,4,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,neck_connective,MX3,,hb5813056435,"Cheong et al., 2023",EASI-FISH,4,1,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,neck_connective,primary,,MDN,"Cheong et al., 2023",EASI-FISH,4,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,neck_connective,27X,,MsAHN,"Cheong et al., 2023",EASI-FISH,4,0,0,0,0,0,0,0,0,1,0
adult_drosophila_melanogaster,neck_connective,0,,MtAHN,"Cheong et al., 2023",EASI-FISH,4,0,0,0,0,0,0,0,0,1,0
adult_drosophila_melanogaster,neck_connective,WEDd1,,PS015,"Cheong et al., 2023",EASI-FISH,4,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,neck_connective,PSp2,,PS212,"Cheong et al., 2023",EASI-FISH,4,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,neck_connective,PSp3,,PS271,"Cheong et al., 2023",EASI-FISH,4,1,1,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,neck_connective,putative_primary,,PVLP119,"Cheong et al., 2023",EASI-FISH,4,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,neck_connective,putative_primary,,SAD039,"Cheong et al., 2023",EASI-FISH,4,0,1,0,0,0,0,0,1,0,0
adult_drosophila_melanogaster,neck_connective,WEDd1,,VES006,"Cheong et al., 2023",EASI-FISH,4,1,0,0,0,0,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,putative_primary,,aMe14b,"Chiang et al., 2011","MCFO, unsure",1,0,0,0,0,0,0,0,1,0,0
adult_drosophila_melanogaster,central_brain,putative_primary,,ATL042,"Chiang et al., 2011",MCFO,3,0,0,0,0,1,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,putative_primary,,AVLP476,"Chiang et al., 2011",MCFO,3,0,0,0,0,1,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,putative_primary,,AVLP538,"Chiang et al., 2011",MCFO,3,0,0,0,0,0,1,0,0,0,0
adult_drosophila_melanogaster,central_brain,putative_primary,,AVLP544,"Chiang et al., 2011",MCFO,3,0,0,0,0,0,1,0,0,0,0
adult_drosophila_melanogaster,central_brain,CREa1_dorsal,,CB.FB2K0,"Chiang et al., 2011",MCFO,3,0,0,0,0,0,0,0,1,0,0
adult_drosophila_melanogaster,central_brain,CREa1_dorsal,,CB.FB2K1,"Chiang et al., 2011",MCFO,3,0,0,0,0,0,0,0,1,0,0
adult_drosophila_melanogaster,central_brain,putative_primary,,CB.FBTF0,"Chiang et al., 2011",MCFO,3,0,0,0,0,0,1,0,0,0,0
adult_drosophila_melanogaster,central_brain,putative_primary,,cL16,"Chiang et al., 2011",MCFO,3,0,0,0,0,1,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,putative_primary,,CL344,"Chiang et al., 2011",MCFO,3,0,0,0,0,0,1,0,0,0,0
adult_drosophila_melanogaster,central_brain,DM6_posterior,,CL352,"Chiang et al., 2011",MCFO,3,0,0,0,0,0,1,0,0,0,0
adult_drosophila_melanogaster,central_brain,0,,CL360,"Chiang et al., 2011",MCFO,3,0,0,0,0,0,1,0,0,0,0
adult_drosophila_melanogaster,central_brain,putative_primary,,FB1H,"Chiang et al., 2011",MCFO,3,0,0,0,0,0,1,0,0,0,0
adult_drosophila_melanogaster,central_brain,CREa1_dorsal,,FB2B,"Chiang et al., 2011",MCFO,3,0,0,0,0,0,0,0,1,0,0
adult_drosophila_melanogaster,central_brain,putative_primary,,IB118,"Chiang et al., 2011",MCFO,3,0,0,0,0,0,1,0,0,0,0
adult_drosophila_melanogaster,central_brain,putative_primary,,"LAL125,LAL108","Chiang et al., 2011",MCFO,3,0,0,0,0,0,1,0,0,0,0
adult_drosophila_melanogaster,central_brain,SMPpm1,,LAL128,"Chiang et al., 2011",MCFO,3,0,0,0,0,1,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,putative_primary,,LHPV5e3,"Chiang et al., 2011","MCFO, unsure",1,0,0,0,0,1,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,putative_primary,,OA-AL2b2,"Chiang et al., 2011","MCFO, unsure",1,0,0,0,0,0,0,0,1,0,0
adult_drosophila_melanogaster,central_brain,putative_primary,,PAL01,"Chiang et al., 2011",MCFO,3,0,0,0,0,1,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,putative_primary,,PAL02,"Chiang et al., 2011",MCFO,3,0,0,0,0,1,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,putative_primary,,PAL03,"Chiang et al., 2011",MCFO,3,0,0,0,0,1,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,DM1_CX_d2,,PFR,"Chiang et al., 2011",MCFO,3,0,0,0,0,0,0,0,1,0,0
adult_drosophila_melanogaster,central_brain,putative_primary,,PLP030,"Chiang et al., 2011",MCFO,3,0,0,0,0,1,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,putative_primary,,SIP087,"Chiang et al., 2011",MCFO,3,0,0,0,0,0,1,0,0,0,0
adult_drosophila_melanogaster,central_brain,0,,SMP039,"Chiang et al., 2011",MCFO,3,0,0,0,0,0,1,0,0,0,0
adult_drosophila_melanogaster,central_brain,putative_primary,,SMP143,"Chiang et al., 2011","MCFO, unsure",1,0,0,0,0,0,0,0,1,0,0
adult_drosophila_melanogaster,central_brain,DL1_dorsal,,SMP178,"Chiang et al., 2011",MCFO,3,0,0,0,0,1,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,putative_primary,,SMP181,"Chiang et al., 2011",MCFO,3,0,0,0,0,1,0,0,0,0,0
adult_drosophila_melanogaster,central_brain,SMPpd1,,SMP341,"Chiang et al., 2011","MCFO, unsure",1,0,0,0,0,0,0,0,1,0,0
adult_drosophila_melanogaster,central_brain,SMPpd1,,SMP348,"Chiang et al., 2011","MCFO, unsure",1,0,0,0,0,0,0,0,1,0,0
adult_drosophila_melanogaster,central_brain,SMPpd1,,SMP348a,"Chiang et al., 2011","MCFO, unsure",1,0,0,0,0,0,0,0,1,0,0
adult_drosophila_melanogaster,central_brain,SMPpd1,,SMP348b,"Chiang et al., 2011","MCFO, unsure",1,0,0,0,0,0,0,0,1,0,0
adult_drosophila_melanogaster,central_brain,putative_primary,,SMP384,"Chiang et al., 2011",MCFO,3,0,0,0,0,0,1,0,0,0,0
adult_drosophila_melanogaster,central_brain,CLp1,,SMP495,"Chiang et al., 2011","MCFO, unsure",1,0,0,0,0,0,0,0,1,0,0
adult_drosophila_melanogaster,central_brain,CLp1,,SMP495a,"Chiang et al., 2011","MCFO, unsure",1,0,0,0,0,0,0,0,1,0,0
